"Date","User ID","Alias","Allocation","MTM","MTM %","Algo","Server","DTE","Index"
"2025-08-19","DLDH118","CC_A7_DLDH118_FIX_2CR","20000000","132841","0.66%","7","VS16","0DTE","SX"
"2025-08-19","DLDH126","CC_A2_DLDH126_FIX_2CR","20000000","101535.29","0.51%","2","VS3","0DTE","SX"
"2025-08-19","DLDH127","CC_A15_DLDH127_FIX_2CR","20000000","202632","1.01%","15","VS14","0DTE","SX"
"2025-08-19","DLL4298","A7_4298_PS","90000000","417281","0.46%","1","VS10","0DTE","SX"
"2025-08-19","DLL5265","A1_RM_5265","144000000","464173","0.32%","102","VS8","0DTE","SX"
"2025-08-19","DLL6496","A12_PS","140000000","770017","0.55%","7","VS7","0DTE","SX"
"2025-08-19","DPNOGS01","CC_SISL_GS_FIX_4CR_INT","50000000","334888","0.67%","7","VS16","0DTE","SX"
"2025-08-19","DWIV1875","CCV_AMITD_HUF_POS","6000000","28107","0.47%","1","VS15","0DTE","SX"
"2025-08-19","FIBRETEX","MSR_GINNI2_INT","6000000","36651","0.61%","1","VS13","0DTE","SX"
"2025-08-19","FINE1R03","MSR_AGNANI3","8000000","52561","0.66%","7","VS11","0DTE","SX"
"2025-08-19","GASHUNAN","MSR_ASHUTOSH_NANDAN_GOYAL_POS","8000000","61655","0.77%","7","VS9","0DTE","SX"
"2025-08-19","GCOMFORT","MSR_GINNI11_INT","8000000","63173","0.79%","7","VS9","0DTE","SX"
"2025-08-19","GIRIROJK","MSR_NATH1_FIX_1CR_INT","10000000","101629","1.02%","15","VS14","0DTE","SX"
"2025-08-19","GIRNAAR0","MSR_GIRNAAR3_POS","12000000","52796","0.44%","1","VS10","0DTE","SX"
"2025-08-19","GOYAL079","MSR_DEEPAKGO_INT","6000000","22719","0.38%","102","VS4","0DTE","SX"
"2025-08-19","GSPL11","CC_A7_GSPL11_FIX_4CR_INT","10000000","64833","0.65%","7","VS16","0DTE","SX"
"2025-08-19","GSPL15","CC_A2_GSPL15_FIX_4CR_INT","10000000","51614.42","0.52%","2","VS3","0DTE","SX"
"2025-08-19","GSPL16","CC_A15_GSPL16_FIX_1CR","10000000","101283","1.01%","15","VS14","0DTE","SX"
"2025-08-19","GSPL6","CC_A1_GSPL6_FIX_4CR_INT","10000000","37602","0.38%","1","VS12","0DTE","SX"
"2025-08-19","GTEXFABS","MSR_GINNI8_INT","6000000","28726","0.48%","15","VS19","0DTE","SX"
"2025-08-19","HEMPRA52","MSR_HEMPRA2_INT","4000000","21861","0.55%","1","VS15","0DTE","SX"
"2025-08-19","HUFAJ001","MSP_ANKUR_JAIN_HUF_POS","4000000","9508","0.24%","102","VS8","0DTE","SX"
"2025-08-19","HUFAJIT0","MSR_AJIT2_INT","20000000","109452","0.55%","8","VS1","0DTE","SX"
"2025-08-19","HUFAK001","MSP_ASHOKKK","8000000","33043","0.41%","1","VS10","0DTE","SX"
"2025-08-19","HUFAMITJ","MSP_AMIT9_3C","28000000","165895","0.59%","7","VS7","0DTE","SX"
"2025-08-19","HUFANUBH","MSRF_HUFANUBH","4000000","8937","0.22%","102","VS4","0DTE","SX"
"2025-08-19","HUFASHO1","MSP_AMITP4_INT","14000000","77371","0.55%","15","VS5","0DTE","SX"
"2025-08-19","HUFBHARG","MSP_RAHULBHUF_INT","4000000","9228","0.23%","102","VS8","0DTE","SX"
"2025-08-19","HUFGATTA","MSP_VINAYAK_GATTANI_HUF","6000000","22601","0.38%","102","VS4","0DTE","SX"
"2025-08-19","HUFNDAGA","MSR_DAGA3_POS","6000000","16802","0.28%","1","VS2","0DTE","SX"
"2025-08-19","HUFPRAAK","MSR_KALPANAAG3_INT","6000000","22999","0.38%","102","VS4","0DTE","SX"
"2025-08-19","HUFRG999","MSR_RAHULG_HUF_POS","14000000","78265","0.56%","7","VS7","0DTE","SX"
"2025-08-19","HUFSUSHA","MSP_SUSHANTG3","4000000","21940","0.55%","1","VS10","0DTE","SX"
"2025-08-19","HUFVJEPH","MSP_VIKAS_JEPH_HUF","20000000","120573","0.60%","8","VS1","0DTE","SX"
"2025-08-19","ISHA2023","MSP_ISHA_POS","6000000","34310","0.57%","1","VS10","0DTE","SX"
"2025-08-19","JAGW1978","MSR_JAGWAYAN4","8000000","60334","0.75%","7","VS9","0DTE","SX"
"2025-08-19","JYOTI116","MSR_BHOJWANI1_POS","10000000","48717","0.49%","7","VS11","0DTE","SX"
"2025-08-19","KASAR116","CC_JEETKASAR_POS","8000000","50439","0.63%","15","VS5","0DTE","SX"
"2025-08-19","KRISTA78","CCV_GAUTAMVIPUL_POS","8000000","31062","0.39%","1","VS15","0DTE","SX"
"2025-08-19","LALA1108","MSR_SJVJ1_INT","6000000","33995","0.57%","1","VS10","0DTE","SX"
"2025-08-19","LAMBAANU","MSR_LAMBAANU_POS","6000000","33334","0.56%","1","VS13","0DTE","SX"
"2025-08-19","LAXMM764","MSP_LAXMM764_POS","8000000","28405","0.36%","1","VS15","0DTE","SX"
"2025-08-19","LCHETANS","MSR_CHETAN_SINGHAL_INT","10000000","59663","0.60%","7","VS16","0DTE","SX"
"2025-08-19","LOYALKAV","MSR_LOYALKAV_POS","20000000","110235","0.55%","8","VS1","0DTE","SX"
"2025-08-19","M2NIRMAL","MSP_AMITP1_INT","10000000","52676","0.53%","15","VS5","0DTE","SX"
"2025-08-19","MAADIKIR","MSR_MAHAJANI2_POS","10000000","40728","0.41%","1","VS15","0DTE","SX"
"2025-08-19","MABHILAS","MSR_ABHILASHM_POS","8000000","27374","0.34%","1","VS10","0DTE","SX"
"2025-08-19","MABHISHT","MSR_ABHISHT2_POS","6000000","40922","0.68%","7","VS9","0DTE","SX"
"2025-08-19","MADALMIA","MSN_DALMIA1_POS","12000000","63122","0.53%","1","VS12","0DTE","SX"
"2025-08-19","MADHU10","MSR_A1_RAHULMOM_FIX_2CR_INT","20000000","144706","0.72%","7","VS16","0DTE","SX"
"2025-08-19","MADHU344","MSR_YOGESH3_INT","10000000","48903","0.49%","7","VS11","0DTE","SX"
"2025-08-19","MADITIAG","MSS_SSGUPTA6_INT","10000000","32838","0.33%","102","VS8","0DTE","SX"
"2025-08-19","MADWIGO2","MSN_ADWITIYA_GOENKA_POS","4000000","27529","0.69%","1","VS10","0DTE","SX"
"2025-08-19","MAJAYM02","MSV_AJAYT","10000000","64047","0.64%","7","VS16","0DTE","SX"
"2025-08-19","MAKANSHA","MSV_AKANSHA_POS","6000000","31922","0.53%","1","VS12","0DTE","SX"
"2025-08-19","MAKSHAT2","MSN_ALOYALKA1","12000000","54079","0.45%","7","VS9","0DTE","SX"
"2025-08-19","MAMEHTA1","MSR_ASHWINI_MEHTA","6000000","36770","0.61%","1","VS13","0DTE","SX"
"2025-08-19","MAMIT782","MSV_AMIT_POS","8000000","45569","0.57%","15","VS5","0DTE","SX"
"2025-08-19","MANAMIKA","MSN_BAXI3_POS","4000000","25618","0.64%","1","VS15","0DTE","SX"
"2025-08-19","MANGAL54","MSR_MANGAL_3CFIX","20000000","97233","0.49%","7","VS11","0DTE","SX"
"2025-08-19","MANIS407","MSR_MSMELODIA2_INT","6000000","38652","0.64%","1","VS13","0DTE","SX"
"2025-08-19","MANJU016","MSP_MANJU016_POS","10000000","59533","0.60%","15","VS5","0DTE","SX"
"2025-08-19","MANKITAG","MSP_MANKITAG_INT","4000000","26583","0.66%","1","VS13","0DTE","SX"
"2025-08-19","MANKURKO","MSN_ANKUR_KOTHARI_POS","6000000","38300","0.64%","1","VS13","0DTE","SX"
"2025-08-19","MANOJS25","MSS_MANOJ_KUMAR_GUPTA_POS","12000000","38373","0.32%","102","VS8","0DTE","SX"
"2025-08-19","MARIA196","CC_ADITYAPINTO_POS","12000000","54181","0.45%","7","VS16","0DTE","SX"
"2025-08-19","MARUNKK3","MSP_MARUNKK3_3C","18000000","104870","0.58%","7","VS11","0DTE","SX"
"2025-08-19","MARYAMAN","MSR_ARYAMAN_POS","6000000","36521","0.61%","1","VS13","0DTE","SX"
"2025-08-19","MASHOK10","MSP_AMITP3_INT","10000000","46569","0.47%","1","VS10","0DTE","SX"
"2025-08-19","MASHOKMA","MSR_ASHOKMASKARA","10000000","52341","0.52%","7","VS7","0DTE","SX"
"2025-08-19","MBAGRODI","MSR_BAGRODIA1_INT","8000000","43008.45","0.54%","2","VS3","0DTE","SX"
"2025-08-19","MBALMUKU","MSP_BAL_MUKUND_POS","4000000","9567","0.24%","102","VS8","0DTE","SX"
"2025-08-19","MCHINTAM","MSR_RAJM3_INT","12000000","64671","0.54%","15","VS5","0DTE","SX"
"2025-08-19","MDEEPESK","MSR_DEEPESH_POS","8000000","41220","0.52%","15","VS19","0DTE","SX"
"2025-08-19","MDEEPG03","MSP_DEEPAM_GUJRANI_POS","4000000","9197","0.23%","102","VS8","0DTE","SX"
"2025-08-19","MDHRUM03","MSR_MAHESHWARI2_POS","10000000","61212","0.61%","7","VS9","0DTE","SX"
"2025-08-19","MDIGVSS2","MSR_DIGVIJAY2","8000000","26436","0.33%","1","VS2","0DTE","SX"
"2025-08-19","MEETARAJ","MSP_MEETARAJP_POS","8000000","33468","0.42%","1","VS10","0DTE","SX"
"2025-08-19","MELOGIST","MSR_RYADAV4_6C","30000000","143303","0.48%","8","VS1","0DTE","SX"
"2025-08-19","MGANDHAL","MSR_RAJM1_INT","12000000","53355","0.44%","7","VS16","0DTE","SX"
"2025-08-19","MHARSH97","MSP_HARSHBS_INT","6000000","20232","0.34%","102","VS8","0DTE","SX"
"2025-08-19","MHARSHB2","MSR_BAGRODIA2_INT","12000000","57908","0.48%","15","VS5","0DTE","SX"
"2025-08-19","MHARSHVJ","MSP_HARSHVARDHAN","2000000","1042","0.05%","1","VS12","0DTE","SX"
"2025-08-19","MHITESHC","MSR_HITESH_CHAUDHARY_INT","14000000","49908.69","0.36%","2","VS3","0DTE","SX"
"2025-08-19","MINA1425","MSR_GSMITH3_POS","8000000","59301","0.74%","7","VS9","0DTE","SX"
"2025-08-19","MINDRA01","MSN_BAXI1_POS","10000000","54770","0.55%","7","VS7","0DTE","SX"
"2025-08-19","MIRESH95","MSV_IRESHG","6000000","31687","0.53%","1","VS12","0DTE","SX"
"2025-08-19","MJASVINC","MSR_MJASVINC_POS","10000000","46831","0.47%","7","VS11","0DTE","SX"
"2025-08-19","MJHAWARK","MSN_SHAILESH_JHAW_POS","10000000","45325","0.45%","1","VS12","0DTE","SX"
"2025-08-19","MKALYANG","MSR_KALYANG","10000000","60879","0.61%","7","VS9","0DTE","SX"
"2025-08-19","MKAVITAC","MSR_YOGESH1_INT","12000000","47533.77","0.40%","2","VS3","0DTE","SX"
"2025-08-19","MKHUSHI2","MSP_KHUSHI_AGARWAL_POS","4000000","30008","0.75%","1","VS13","0DTE","SX"
"2025-08-19","MKIRTI01","MSP_MKIRTI_POS","4000000","9244","0.23%","102","VS8","0DTE","SX"
"2025-08-19","MLALITAA","MSR_AGNANI1_INT","6000000","28258","0.47%","1","VS15","0DTE","SX"
"2025-08-19","MMANJUK2","MSP_MANJU_KOTHARI_POS","4000000","30375","0.76%","1","VS13","0DTE","SX"
"2025-08-19","MMANUJG7","MSR_MANUJ_GUPTA","4000000","9577","0.24%","102","VS8","0DTE","SX"
"2025-08-19","MMILIND7","MSV_MILIND_POS","10000000","97767","0.98%","15","VS14","0DTE","SX"
"2025-08-19","MNAMANDA","MSR_DAGA1_INT","10000000","60009","0.60%","15","VS5","0DTE","SX"
"2025-08-19","MNANDKC2","MSR_YOGESH2_INT","12000000","59845","0.50%","1","VS10","0DTE","SX"
"2025-08-19","MNAVEENT","MSN_NAVEENTRIPATHI_POS","10000000","42709","0.43%","1","VS12","0DTE","SX"
"2025-08-19","MNIHARIK","MSR_DIGVIJAY1_POS","10000000","54523","0.55%","7","VS7","0DTE","SX"
"2025-08-19","MNIRJHAR","MSR_NIRJHAR_GOEL_POS","10000000","100685","1.01%","15","VS14","0DTE","SX"
"2025-08-19","MOHON964","MSR_GSMITH2_POS","6000000","33038","0.55%","1","VS10","0DTE","SX"
"2025-08-19","MONA8000","MSR_MONA1_POS","8000000","22697","0.28%","1","VS2","0DTE","SX"
"2025-08-19","MPAGARWA","MSR_KALPANAAG2","12000000","39151","0.33%","7","VS11","0DTE","SX"
"2025-08-19","MPAYAL04","MSR_MSMELODIA5_INT","10000000","50276","0.50%","1","VS10","0DTE","SX"
"2025-08-19","MPOOJAKP","MSR_GINNI10_INT","12000000","60996","0.51%","15","VS5","0DTE","SX"
"2025-08-19","MPRASHAN","MSN_PRATHI2_POS","6000000","33924","0.57%","1","VS10","0DTE","SX"
"2025-08-19","MPRATIKJ","MSP_MPRATIKJ","10000000","57771","0.58%","15","VS5","0DTE","SX"
"2025-08-19","MPREETIB","MSR_BAGRODIA4_INT","8000000","22719","0.28%","1","VS2","0DTE","SX"
"2025-08-19","MPRERNA9","MSP_PRERNA_MODI_INT","4000000","9576","0.24%","102","VS8","0DTE","SX"
"2025-08-19","MPRIYACH","MSR_RYADAV2","8000000","48088","0.60%","7","VS7","0DTE","SX"
"2025-08-19","MRADHIKJ","MSR_MRADHIKJ","10000000","54001","0.54%","7","VS7","0DTE","SX"
"2025-08-19","MRAHULY2","MSR_RYADAV3_INT","10000000","58584","0.59%","15","VS5","0DTE","SX"
"2025-08-19","MRAJESH0","MSR_BANSAL1","10000000","48718","0.49%","7","VS11","0DTE","SX"
"2025-08-19","MRAJESSH","MSN_RAJESHS_POS","10000000","37927","0.38%","1","VS15","0DTE","SX"
"2025-08-19","MRAJNI62","MSP_RAJNI_TIWARI_POS","6000000","26948","0.45%","1","VS2","0DTE","SX"
"2025-08-19","MRAKESHS","MSN_RAKESHSHARMA_POS","12000000","45883","0.38%","7","VS7","0DTE","SX"
"2025-08-19","MRISHIMA","MSR_BANSAL2","22000000","229826","1.04%","15","VS14","0DTE","SX"
"2025-08-19","MRUTVI02","MSR_YOGESH4","50000000","287098","0.57%","8","VS1","0DTE","SX"
"2025-08-19","MSAMRIDH","MSN_BAXI2_POS","6000000","31470","0.52%","1","VS10","0DTE","SX"
"2025-08-19","MSANDEEJ","MSP_SANJEEV","4000000","8381","0.21%","102","VS4","0DTE","SX"
"2025-08-19","MSANDEER","MSN_SANDEEP_RANGER_POS","8000000","33087","0.41%","1","VS13","0DTE","SX"
"2025-08-19","MSANDSHA","MSN_SANDEEPS1_POS","10000000","36202","0.36%","1","VS12","0DTE","SX"
"2025-08-19","MSANDWAN","MSN_SANDEEP_WANCHOO_INT","6000000","26318","0.44%","1","VS2","0DTE","SX"
"2025-08-19","MSANDY05","MSR_SANDEEP_SHARMA_POS","4000000","28221","0.71%","1","VS13","0DTE","SX"
"2025-08-19","MSAPNAM3","MSR_MEHTA1_INT","6000000","28289","0.47%","1","VS2","0DTE","SX"
"2025-08-19","MSDAGA01","MSR_DAGA2_POS","14000000","79338","0.57%","7","VS7","0DTE","SX"
"2025-08-19","MSGUPTA7","MSR_SAURABH_GUPTA_POS","4000000","28522","0.71%","1","VS13","0DTE","SX"
"2025-08-19","MSHILPIR","MSN_PRATHI1_POS","6000000","36680","0.61%","1","VS13","0DTE","SX"
"2025-08-19","MSHWETA1","MSR_SHWETA_AGARWAL_POS","6000000","36635","0.61%","1","VS13","0DTE","SX"
"2025-08-19","MSIDDHAM","MSR_MUKUND_FIX_1CR_POS","10000000","63602","0.64%","7","VS9","0DTE","SX"
"2025-08-19","MSIDDHAR","MSR_RAJM4","20000000","114119","0.57%","8","VS1","0DTE","SX"
"2025-08-19","MSMAMGAI","MSR_SANJAYMAM_POS","8000000","60290","0.75%","7","VS9","0DTE","SX"
"2025-08-19","MSOURBHS","MSR_BAPNA2_INT","6000000","23621","0.39%","1","VS2","0DTE","SX"
"2025-08-19","MSUMAN62","MSR_SUMAN_POS","6000000","20187","0.34%","102","VS8","0DTE","SX"
"2025-08-19","MSUSHIL6","MSR_SUSHIL_POS","8000000","60725","0.76%","7","VS9","0DTE","SX"
"2025-08-19","MSWATIJ3","MSP_SWATI_JAIN","4000000","8359","0.21%","102","VS4","0DTE","SX"
"2025-08-19","MT1002494","MSR_KAPOOR1_POS","8000000","44420","0.56%","7","VS9","0DTE","SX"
"2025-08-19","MTANUJGA","MSR_GSMITH1_INT","4000000","8530","0.21%","102","VS4","0DTE","SX"
"2025-08-19","MURSHITA","MSN_PRATHI3_POS","6000000","21582","0.36%","1","VS2","0DTE","SX"
"2025-08-19","MVARUNKA","MSR_MVARUNKA","10000000","61421","0.61%","7","VS9","0DTE","SX"
"2025-08-19","MVIJAYPO","MSP_VIJAYPO_POS","6000000","22692","0.38%","102","VS4","0DTE","SX"
"2025-08-19","MVIPINKJ","MSN_VIPINKJAIN_POS","8000000","31463","0.39%","1","VS13","0DTE","SX"
"2025-08-19","MXESTATE","MSP_MXA_ESTATE_POS","6000000","22418","0.37%","102","VS4","0DTE","SX"
"2025-08-19","NATH0020","MSR_GIRRAJKHANDELWAL_INT","8000000","24715","0.31%","1","VS2","0DTE","SX"
"2025-08-19","NATH0022","MSR_NATH2","10000000","47984","0.48%","7","VS9","0DTE","SX"
"2025-08-19","NAVN8000","MSR_MONA2_POS","8000000","61067","0.76%","7","VS9","0DTE","SX"
"2025-08-19","NEETU711","MSP_NEETUS_POS","6000000","28202","0.47%","1","VS15","0DTE","SX"
"2025-08-19","NEHARAM1","MSR_DEVAC3","10000000","62493","0.62%","15","VS5","0DTE","SX"
"2025-08-19","NILI1953","MSR_GIRNAAR1_POS","16000000","87077","0.54%","7","VS7","0DTE","SX"
"2025-08-19","NIMMI007","MSR_NIMMI","6000000","27599","0.46%","1","VS15","0DTE","SX"
"2025-08-19","NITINK68","MSR_KAPOOR2_INT","4000000","8839","0.22%","102","VS4","0DTE","SX"
"2025-08-19","NK0002","CCV_A7_PIYUSH_AGR_POS","14000000","81825","0.58%","7","VS16","0DTE","SX"
"2025-08-19","NP0007","CCV_PRAVEENB_POS","6000000","31175","0.52%","1","VS15","0DTE","SX"
"2025-08-19","PHAGARWA","MSP_PHAGARWA_POS","4000000","9506","0.24%","102","VS8","0DTE","SX"
"2025-08-19","PHARSHPR","MSP_HARSHP_UDAWAT_INT","4000000","9378","0.23%","102","VS8","0DTE","SX"
"2025-08-19","PHUFARUN","MSP_ARUNHUF_POS","6000000","31259","0.52%","1","VS15","0DTE","SX"
"2025-08-19","PIYA2311","MSR_SJVJ3_INT","6000000","25987","0.43%","15","VS19","0DTE","SX"
"2025-08-19","PJAGAG02","MSR_JAGDISH_PRASAD_AGARWAL_POS","10000000","49479","0.49%","7","VS11","0DTE","SX"
"2025-08-19","PNEHAGAT","MSP_NEHA_GATTANI","4000000","28875","0.72%","1","VS13","0DTE","SX"
"2025-08-19","POORNI44","MSP_AMITP7","30000000","143954","0.48%","8","VS1","0DTE","SX"
"2025-08-19","PPADMAGA","MSP_PADMA_GATTANI","4000000","9959","0.25%","102","VS8","0DTE","SX"
"2025-08-19","PRATI446","MSP_PRATIBHA_POS","10000000","54378","0.54%","7","VS7","0DTE","SX"
"2025-08-19","PSANGHIC","MSP_SANGHI_POS","30000000","155343","0.52%","8","VS1","0DTE","SX"
"2025-08-19","PSIDDASS","MSP_SIDDHARTH_INT","4000000","23710","0.59%","1","VS2","0DTE","SX"
"2025-08-19","R7RA1207","MSR_BHARATG_POS","12000000","49080","0.41%","15","VS5","0DTE","SX"
"2025-08-19","R7RA1209","MSR_VARSHAC_INT","10000000","53652","0.54%","7","VS11","0DTE","SX"
"2025-08-19","R7RA1253","MSR_YOGESH5_INT","12000000","44081","0.37%","15","VS5","0DTE","SX"
"2025-08-19","R7RA1257","MSG_GAYATRIB_NOREN","1000000","-7194","-0.72%","5","VS6","0DTE","SX"
"2025-08-19","R7RA1261","MSR_BAPNA1_POS","6000000","28630","0.48%","7","VS9","0DTE","SX"
"2025-08-19","R7RA1264","MSG_ABHINAV","8000000","49234","0.62%","1","VS12","0DTE","SX"
"2025-08-19","R7RA1277","MSR_SSGUPTA3_INT","12000000","73794","0.61%","1","VS2","0DTE","SX"
"2025-08-19","R7RA1279","MSR_RYADAV1_INT","6000000","36490","0.61%","1","VS13","0DTE","SX"
"2025-08-19","R7RA1300","MSR_SSGUPTA2_INT","14000000","58312","0.42%","15","VS5","0DTE","SX"
"2025-08-19","R7RA1315","MSR_SSGUPTA4","16000000","81113","0.51%","7","VS7","0DTE","SX"
"2025-08-19","R7RA1322","MSR_RAJM8_3C","24000000","89917","0.37%","2","VS3","0DTE","SX"
"2025-08-19","R7RA1324","MSR_RAJM6_INT","14000000","104971","0.75%","1","VS13","0DTE","SX"
"2025-08-19","R7RA1327","MSR_RAJM5_INT","12000000","62728","0.52%","7","VS16","0DTE","SX"
"2025-08-19","RAHULG15","CC_RAHULGO_POS","10000000","101679","1.02%","15","VS14","0DTE","SX"
"2025-08-19","RAJ345GU","MSP_RAJESHGU","8000000","36419","0.46%","1","VS10","0DTE","SX"
"2025-08-19","RAJMOTOR","MSR_RAJM2_14C","78000000","763019","0.98%","15","VS14","0DTE","SX"
"2025-08-19","RAJULJ02","MSP_RAJUL_R_JOSHI","4000000","8074","0.20%","102","VS4","0DTE","SX"
"2025-08-19","RAMHUF22","MSR_RAMPAL_RATHI_HUF","10000000","62397","0.62%","7","VS9","0DTE","SX"
"2025-08-19","RKGHUF07","MSP_RKGHUF_POS","8000000","36396","0.45%","1","VS13","0DTE","SX"
"2025-08-19","ROOP1433","MSR_DHEER1_INT","2000000","-765","-0.04%","102","VS4","0DTE","SX"
"2025-08-19","RSASHISH","MSR_RAASHISH_POS","6000000","22936","0.38%","1","VS2","0DTE","SX"
"2025-08-19","RYSLTD10","MSR_RYS1_INT","12000000","43794","0.36%","7","VS7","0DTE","SX"
"2025-08-19","SARI2306","MSR_VGOEL2_INT","10000000","48778","0.49%","7","VS11","0DTE","SX"
"2025-08-19","SEMA2111","MSP_SEEMAJ_POS","8000000","32275","0.40%","1","VS10","0DTE","SX"
"2025-08-19","SHAMLAL4","CC_SHAMLAL_POS","8000000","47885.49","0.60%","2","VS3","0DTE","SX"
"2025-08-19","SHILPI25","MSR_MSMELODIA8_INT","10000000","50108","0.50%","1","VS10","0DTE","SX"
"2025-08-19","SHRADA79","MSR_AJIT1_INT","8000000","60686","0.76%","7","VS9","0DTE","SX"
"2025-08-19","SHRUTI43","MSR_LOYALKA2_POS","8000000","65476","0.82%","7","VS9","0DTE","SX"
"2025-08-19","SJVJ0002","MSR_SJVJ2","16000000","87601","0.55%","7","VS7","0DTE","SX"
"2025-08-19","SPAN0050","MSV_NIRAJDESAI_POS","8000000","47129","0.59%","15","VS5","0DTE","SX"
"2025-08-19","SPSINVES","MSP_SPSINVES_POS","4000000","29634","0.74%","1","VS10","0DTE","SX"
"2025-08-19","SUCHI076","MSR_RDANGAYACH3_8C","40000000","257887","0.64%","7","VS16","0DTE","SX"
"2025-08-19","SUSHAN82","MSP_SUSHANTG2","18000000","169770","0.94%","15","VS14","0DTE","SX"
"2025-08-19","SWAASTIK","MSP_SWASTIK_INVESTMENTS_3C","30000000","144296","0.48%","8","VS1","0DTE","SX"
"2025-08-19","TOLANI79","MSP_NARESHT_POS","10000000","51887","0.52%","1","VS13","0DTE","SX"
"2025-08-19","TOLANI81","MSP_RAJESHTOLANI","4000000","8182","0.20%","102","VS4","0DTE","SX"
"2025-08-19","TOLARAM9","MSP_TOLARAM_POS","6000000","32212","0.54%","1","VS15","0DTE","SX"
"2025-08-19","TRISHASA","MSR_TRISHALA_POS","8000000","25017","0.31%","1","VS2","0DTE","SX"
"2025-08-19","UMESH458","MSP_UMESH","4000000","8662","0.22%","102","VS4","0DTE","SX"
"2025-08-19","USHA8256","MSP_USHAS_POS","6000000","36523","0.61%","1","VS15","0DTE","SX"
"2025-08-19","VBANSALH","MSG_VBANSALH","12000000","49616","0.41%","7","VS16","0DTE","SX"
"2025-08-19","VCUBEVEN","MSR_LODHA1_5C","54000000","517226","0.96%","15","VS14","0DTE","SX"
"2025-08-19","VEDANGI2","MSR_VEDANGI_POS","12000000","47587.97","0.40%","2","VS3","0DTE","SX"
"2025-08-19","VIJAYS45","MSP_VIJAYS_POS","8000000","27919","0.35%","1","VS10","0DTE","SX"
"2025-08-19","VIJAYY02","MSP_VIJAYY_POS","8000000","26628","0.33%","102","VS8","0DTE","SX"
"2025-08-19","VIJE1983","MSR_LODHA2","30000000","158074","0.53%","8","VS1","0DTE","SX"
"2025-08-19","VINEET17","MSR_VINEETS","14000000","79733","0.57%","7","VS7","0DTE","SX"
"2025-08-19","VINEET48","MSR_JAGWAYAN3","12000000","56741","0.47%","15","VS19","0DTE","SX"
"2025-08-19","VIVEK773","MSR_LODHA4_7C","66000000","340095","0.52%","7","VS11","0DTE","SX"
"2025-08-19","VIVK1978","MSR_VIVEKT","14000000","71599","0.51%","15","VS5","0DTE","SX"
"2025-08-19","VKJAIN48","MSR_A15_VKJAIN_FIX_2CR","20000000","136082","0.68%","15","VS19","0DTE","SX"
"2025-08-19","WXW24971","MSR_SHREYAB_POS","12000000","44315","0.37%","7","VS7","0DTE","SX"
"2025-08-19","YOGESC44","MSR_YOGESH6_8C","80000000","513362","0.64%","7","VS16","0DTE","SX"
"2025-08-19","ZPRO1","MSS_A7_GCLPRO_FIX_1CR_POS","10000000","46940","0.47%","102","VS4","0DTE","SX"
"2025-08-19","ZZJ13336","A7_FOUNDERS_2SL","80000000","501604","0.63%","7","VS16","0DTE","SX"
"2025-08-19","ZZJ13493","A8_13493_F_8C","160000000","890572","0.56%","8","VS1","0DTE","SX"
"2025-08-19","ZZJ13494","A2_13494","210000000","1246318","0.59%","2","VS3","0DTE","SX"
"2025-08-19","ZZJ13798","A7_RM8","180000000","931649","0.52%","7","VS11","0DTE","SX"
"2025-08-19","ZZJ13800","A8_PS_4C","4000000","-153007","-3.83%","5","VS6","0DTE","SX"
"2025-08-19","ZZJ13883","A2_13883_VTGB","120000000","706240","0.59%","2","VS3","0DTE","SX"
"2025-08-19","ZZJ14276","A15_FOUNDERS","240000000","1319054","0.55%","15","VS5","0DTE","SX"
"2025-08-19","ZZJ14800","A1_RM3","180000000","500851","0.28%","1","VS15","0DTE","SX"
"2025-08-19","ZZJ15219","A8_PS_ZZJ15219","160000000","842255","0.53%","8","VS1","0DTE","SX"
"2025-08-19","ZZJ15221","A102_FOUNDERS","144000000","780641","0.54%","102","VS4","0DTE","SX"
"2025-08-19","ZZJ15222","A1_FOUNDERS","90000000","308087","0.34%","1","VS2","0DTE","SX"
"2025-08-19","ZZJ15326","A8_PS_ZZJ15326","80000000","439824","0.55%","8","VS1","0DTE","SX"
"2025-08-18","7RA110084","MSR_MSMELODIA4","20000000","-56772","-0.28%","8","VS1","1DTE","SX"
"2025-08-18","7RA110119","MSR_LOKESHGARG_3C","20000000","-56552","-0.28%","8","VS1","1DTE","SX"
"2025-08-18","7RA1IL10","MSR_INDALPHA1_INT","20000000","-56637","-0.28%","8","VS1","1DTE","SX"
"2025-08-18","ALOYALKA","MSN_ALOYALKA2_INT","20000000","99589.6","0.50%","8","VS1","1DTE","SX"
"2025-08-18","APCTEX10","MSR_GINNI7","20000000","99515.2","0.50%","8","VS1","1DTE","SX"
"2025-08-18","DLDH117","CC_A19_NPCC03","20000000","99282.2","0.50%","8","VS1","1DTE","SX"
"2025-08-18","DLL4298","A7_4298_PS","20000000","-236","-0.00%","1","VS15","1DTE","SX"
"2025-08-18","DLL5265","A1_RM_5265","40000000","7926","0.02%","1","VS15","1DTE","SX"
"2025-08-18","HUFAJIT0","MSR_AJIT2_INT","20000000","99702.8","0.50%","8","VS1","1DTE","SX"
"2025-08-18","HUFVJEPH","MSP_VIKAS_JEPH_HUF","20000000","99273","0.50%","8","VS1","1DTE","SX"
